Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.20000,12002.04199,1290000.00000,0.00000,0.00000,0.00418,0.00418,0.00000,0.00418,0.00000,0.00000
0.20000,12002.04199,1290000.00000,5.00000,0.35286,0.01180,0.00418,0.00000,0.00418,0.00762,-0.31626
0.20000,12002.04199,1290000.00000,8.00000,0.56232,0.02360,0.00418,0.00000,0.00418,0.01942,-0.50426


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.40000,4500.35616,6094000.00000,-2.50000,-0.18862,0.00482,0.00291,0.00000,0.00291,0.00191,0.16785
0.40000,4500.35616,6094000.00000,0.00000,0.00000,0.00291,0.00291,0.00000,0.00291,0.00000,0.00000
0.40000,4500.35616,6094000.00000,5.00000,0.37722,0.01053,0.00291,0.00000,0.00291,0.00762,-0.33810
0.40000,4500.35616,6094000.00000,8.00000,0.60115,0.02234,0.00291,0.00000,0.00291,0.01942,-0.53908


Mach,altitude,Re,alpha,Cl,Cd,Cd_0,Cd_w,Cd_f,Cd_i,Cm
0.50000,13501.28663,2546000.00000,-2.50000,-0.19962,0.00548,0.00357,0.00000,0.00357,0.00191,0.17764
0.50000,13501.28663,2546000.00000,0.00000,0.00000,0.00357,0.00357,0.00000,0.00357,0.00000,0.00000
0.50000,13501.28663,2546000.00000,5.00000,0.39921,0.01119,0.00357,0.00000,0.00357,0.00762,-0.35781
0.50000,13501.28663,2546000.00000,8.00000,0.63620,0.02300,0.00357,0.00000,0.00357,0.01942,-0.57051


