Lever,Altitude_ft,Mach,Thrust_N,TSFC_kg_per_Ns,TSFC_unit_flag,Valid,Error
0.8,6000.0,0.26,51526.83200000001,9.890571964525203e-06,kg/(N·s),1,
0.8,6000.0,0.28,50668.576000000015,1.0074487193008938e-05,kg/(N·s),1,
0.8,6000.0,0.3,49810.320000000014,1.026474031887368e-05,kg/(N·s),1,
0.8,6000.0,0.32,49045.600000000006,1.044881824261504e-05,kg/(N·s),1,
0.8,6000.0,0.34,48280.880000000005,1.0638727380279732e-05,kg/(N·s),1,
0.8,6000.0,0.36,47563.29600000001,1.0829030856061786e-05,kg/(N·s),1,
0.8,6000.0,0.38,46892.84800000001,1.101917290244346e-05,kg/(N·s),1,
0.8,6000.0,0.4,46222.400000000016,1.1214830904496521e-05,kg/(N·s),1,
0.8,6000.0,0.42,45646.672000000006,1.1405955728820715e-05,kg/(N·s),1,
0.8,6000.0,0.44,45070.94400000001,1.1601963340284155e-05,kg/(N·s),1,
0.8,6000.0,0.46,44544.30400000002,1.1799073569541013e-05,kg/(N·s),1,
0.8,6000.0,0.48,44066.752000000015,1.1996667237921233e-05,kg/(N·s),1,
0.8,6000.0,0.5,43589.20000000002,1.2198590476540058e-05,kg/(N·s),1,
0.8,6000.0,0.52,43214.46400000002,1.239943552232882e-05,kg/(N·s),1,
0.8,6000.0,0.54,42839.72800000002,1.2603794309805141e-05,kg/(N·s),1,
0.8,6000.0,0.56,42520.37600000002,1.280772305494194e-05,kg/(N·s),1,
0.8,6000.0,0.58,42256.40800000001,1.3010410160750059e-05,kg/(N·s),1,
0.8,6000.0,0.6,41992.44000000001,1.321564548285358e-05,kg/(N·s),1,
0.8,6000.0,0.62,41816.05600000001,1.341620357500956e-05,kg/(N·s),1,
0.8,6000.0,0.64,41639.67200000001,1.3618460779422087e-05,kg/(N·s),1,
0.8,6000.0,0.66,43256.00000000001,1.3877843536156833e-05,kg/(N·s),1,
0.8,6000.0,0.68,43160.0,1.4075069508804448e-05,kg/(N·s),1,
0.8,6000.0,0.7000000000000001,43064.0,1.4273174809585736e-05,kg/(N·s),1,
0.8,6000.0,0.72,43016.4,1.4471131940376226e-05,kg/(N·s),1,
0.8,6000.0,0.74,42968.8,1.4669527657276904e-05,kg/(N·s),1,
0.8,6000.0,0.76,42942.8,1.4869174809281182e-05,kg/(N·s),1,
0.8,6000.0,0.78,42938.4,1.5069774374452703e-05,kg/(N·s),1,
0.8,6000.0,0.8,42934.0,1.5270415055666836e-05,kg/(N·s),1,
0.8,6000.0,0.8200000000000001,44237.44000000003,1.5583795083983162e-05,kg/(N·s),1,
0.8,6000.0,0.84,44300.08000000003,1.578783604905454e-05,kg/(N·s),1,
0.8,6000.0,0.86,44380.880000000034,1.5994392179695406e-05,kg/(N·s),1,
0.8,6000.0,0.88,44479.84000000003,1.6203196774089116e-05,kg/(N·s),1,
0.8,6000.0,0.9,44578.80000000003,1.6411074322323614e-05,kg/(N·s),1,
0.8,6000.0,0.92,44707.60000000003,1.6626121733217622e-05,kg/(N·s),1,
0.8,6000.0,0.9400000000000001,44836.40000000002,1.6839933625357975e-05,kg/(N·s),1,
0.8,6000.0,0.96,,,,0,The mach number is out of range.
0.8,6000.0,0.98,,,,0,The mach number is out of range.
0.8,6000.0,1.0,,,,0,The mach number is out of range.
0.8,8000.0,0.0,52603.44000000001,7.644785207963586e-06,kg/(N·s),1,
0.8,8000.0,0.02,51521.61600000001,7.806029997195741e-06,kg/(N·s),1,
0.8,8000.0,0.04,50439.79200000001,7.974191487546184e-06,kg/(N·s),1,
0.8,8000.0,0.06,49406.776,8.14260618826859e-06,kg/(N·s),1,
0.8,8000.0,0.08,48422.568,8.310781039122092e-06,kg/(N·s),1,
0.8,8000.0,0.1,47438.36,8.485934168044599e-06,kg/(N·s),1,
0.8,8000.0,0.12,46543.54400000001,8.653902246893793e-06,kg/(N·s),1,
0.8,8000.0,0.14,45648.728,8.828455417202428e-06,kg/(N·s),1,
0.8,8000.0,0.16,44795.28800000001,9.002891554129534e-06,kg/(N·s),1,
0.8,8000.0,0.18,43983.22400000001,9.176711557115506e-06,kg/(N·s),1,
0.8,8000.0,0.2,43171.16000000001,9.35707078521865e-06,kg/(N·s),1,
0.8,8000.0,0.22,42438.08800000001,9.530353959396097e-06,kg/(N·s),1,
0.8,8000.0,0.24,41705.01600000002,9.709728920856905e-06,kg/(N·s),1,
0.8,8000.0,0.26,41009.64000000002,9.889005609412809e-06,kg/(N·s),1,
0.8,8000.0,0.28,40351.96000000001,1.0067676514350235e-05,kg/(N·s),1,
0.8,8000.0,0.3,39694.28000000001,1.0252268084973453e-05,kg/(N·s),1,
0.8,8000.0,0.32,39110.02400000001,1.0430571967943564e-05,kg/(N·s),1,
0.8,8000.0,0.34,38525.768000000004,1.0614283925501501e-05,kg/(N·s),1,
0.8,8000.0,0.36,37978.98400000001,1.0798106658145463e-05,kg/(N·s),1,
0.8,8000.0,0.38,37469.67200000001,1.0981493512940279e-05,kg/(N·s),1,
0.8,8000.0,0.4,36960.36000000001,1.1169934491980057e-05,kg/(N·s),1,
0.8,8000.0,0.42,36529.848000000005,1.1354086116098817e-05,kg/(N·s),1,
0.8,8000.0,0.44,36099.33600000001,1.1542630036186817e-05,kg/(N·s),1,
0.8,8000.0,0.46,35710.15200000001,1.1731606183026052e-05,kg/(N·s),1,
0.8,8000.0,0.48,35362.29600000001,1.1920366256761157e-05,kg/(N·s),1,
0.8,8000.0,0.5,35014.44000000001,1.2112876858804538e-05,kg/(N·s),1,
0.8,8000.0,0.52,34759.03200000001,1.2302740766773944e-05,kg/(N·s),1,
0.8,8000.0,0.54,34503.62400000001,1.2495415554029919e-05,kg/(N·s),1,
0.8,8000.0,0.56,34291.24800000001,1.2687169624156e-05,kg/(N·s),1,
0.8,8000.0,0.58,34121.90400000002,1.2877260307631131e-05,kg/(N·s),1,
0.8,8000.0,0.6,33952.56000000001,1.306924720845792e-05,kg/(N·s),1,
0.8,8000.0,0.62,33851.856000000014,1.3256778594355357e-05,kg/(N·s),1,
0.8,8000.0,0.64,33751.15200000001,1.3445429062687995e-05,kg/(N·s),1,
0.8,8000.0,0.66,34047.60000000002,1.3664422749327412e-05,kg/(N·s),1,
0.8,8000.0,0.68,34002.80000000001,1.3850577011304954e-05,kg/(N·s),1,
0.8,8000.0,0.7000000000000001,33958.00000000001,1.403722245126333e-05,kg/(N·s),1,
0.8,8000.0,0.72,34926.0,1.4286376911183647e-05,kg/(N·s),1,
0.8,8000.0,0.74,34936.0,1.4468227616212502e-05,kg/(N·s),1,
0.8,8000.0,0.76,34962.4,1.4650538864608839e-05,kg/(N·s),1,
0.8,8000.0,0.78,35005.200000000004,1.483305337492715e-05,kg/(N·s),1,
0.8,8000.0,0.8,35048.0,1.5015122118237846e-05,kg/(N·s),1,
0.8,8000.0,0.8200000000000001,35116.4,1.5200476130810675e-05,kg/(N·s),1,
0.8,8000.0,0.84,35184.8,1.5385109479093244e-05,kg/(N·s),1,
0.8,8000.0,0.86,36196.00000000003,1.5706022764946404e-05,kg/(N·s),1,
0.8,8000.0,0.88,36297.60000000002,1.589376708101913e-05,kg/(N·s),1,
0.8,8000.0,0.9,36399.20000000002,1.608046330688587e-05,kg/(N·s),1,
0.8,8000.0,0.92,36521.28000000002,1.6275858896511845e-05,kg/(N·s),1,
0.8,8000.0,0.9400000000000001,36643.36000000002,1.646995253710359e-05,kg/(N·s),1,
0.8,8000.0,0.96,,,,0,The mach number is out of range.
0.8,8000.0,0.98,,,,0,The mach number is out of range.
0.8,8000.0,1.0,,,,0,The mach number is out of range.
0.8,10000.0,0.0,40686.520000000004,7.708361393404992e-06,kg/(N·s),1,
0.8,10000.0,0.02,39870.96800000001,7.867330434515661e-06,kg/(N·s),1,
0.8,10000.0,0.04,39055.416000000005,8.032938632634207e-06,kg/(N·s),1,
0.8,10000.0,0.06,38277.568,8.198982756689248e-06,kg/(N·s),1,
0.8,10000.0,0.08,37537.424000000006,8.364989563482034e-06,kg/(N·s),1,
0.8,10000.0,0.1,36797.280000000006,8.537674523769149e-06,kg/(N·s),1,
0.8,10000.0,0.12,36127.232,8.703776696758834e-06,kg/(N·s),1,
0.8,10000.0,0.14,35457.184000000016,8.876156662638521e-06,kg/(N·s),1,
0.8,10000.0,0.16,34819.608,9.048650978494648e-06,kg/(N·s),1,
0.8,10000.0,0.18,34214.50400000001,9.220774908793066e-06,kg/(N·s),1,
0.8,10000.0,0.2,33609.40000000001,9.399096681285595e-06,kg/(N·s),1,
0.8,10000.0,0.22,33065.11200000001,9.570815305267983e-06,kg/(N·s),1,
0.8,10000.0,0.24,32520.824000000004,9.748281900852209e-06,kg/(N·s),1,
0.8,10000.0,0.26,32006.352000000006,9.925497288788177e-06,kg/(N·s),1,
0.8,10000.0,0.28,31521.696000000007,1.0101946291214787e-05,kg/(N·s),1,
0.8,10000.0,0.3,31037.040000000005,1.028390593948392e-05,kg/(N·s),1,
0.8,10000.0,0.32,30610.400000000005,1.0459600658599693e-05,kg/(N·s),1,
0.8,10000.0,0.34,30183.760000000002,1.0640262180722353e-05,kg/(N·s),1,
0.8,10000.0,0.36,29787.592000000008,1.0820733679983266e-05,kg/(N·s),1,
0.8,10000.0,0.38,29421.896000000008,1.1000446742113425e-05,kg/(N·s),1,
0.8,10000.0,0.4,29056.200000000008,1.1184683475471674e-05,kg/(N·s),1,
0.8,10000.0,0.42,28752.024000000005,1.1364100141263102e-05,kg/(N·s),1,
0.8,10000.0,0.44,28447.84800000001,1.1547353599470864e-05,kg/(N·s),1,
0.8,10000.0,0.46,28177.680000000008,1.1730589601415023e-05,kg/(N·s),1,
0.8,10000.0,0.48,27941.52000000001,1.1913138583727726e-05,kg/(N·s),1,
0.8,10000.0,0.5,27705.360000000004,1.2098799654651666e-05,kg/(N·s),1,
0.8,10000.0,0.52,27541.32800000001,1.227855388817852e-05,kg/(N·s),1,
0.8,10000.0,0.54,27377.29600000001,1.2460462128911487e-05,kg/(N·s),1,
0.8,10000.0,0.56,27242.624000000014,1.2641078921031981e-05,kg/(N·s),1,
0.8,10000.0,0.58,27137.31200000001,1.2819798806897306e-05,kg/(N·s),1,
0.8,10000.0,0.6,27032.000000000007,1.2999911216336195e-05,kg/(N·s),1,
0.8,10000.0,0.62,26971.42400000001,1.3176007317967342e-05,kg/(N·s),1,
0.8,10000.0,0.64,26910.848000000013,1.3352896200075152e-05,kg/(N·s),1,
0.8,10000.0,0.66,26868.36800000001,1.3529045009358218e-05,kg/(N·s),1,
0.8,10000.0,0.68,26843.984000000008,1.3704093997373864e-05,kg/(N·s),1,
0.8,10000.0,0.7000000000000001,26819.60000000001,1.387946128950469e-05,kg/(N·s),1,
0.8,10000.0,0.72,27100.32000000001,1.409530219569363e-05,kg/(N·s),1,
0.8,10000.0,0.74,27112.64000000001,1.4269005157741925e-05,kg/(N·s),1,
0.8,10000.0,0.76,27839.8,1.4536383163672155e-05,kg/(N·s),1,
0.8,10000.0,0.78,27895.399999999998,1.470672584010267e-05,kg/(N·s),1,
0.8,10000.0,0.8,27951.0,1.487639082680405e-05,kg/(N·s),1,
0.8,10000.0,0.8200000000000001,28037.0,1.5048614331062524e-05,kg/(N·s),1,
0.8,10000.0,0.84,28122.999999999996,1.5219784518010172e-05,kg/(N·s),1,
0.8,10000.0,0.86,28220.600000000002,1.5393081649575135e-05,kg/(N·s),1,
0.8,10000.0,0.88,28329.8,1.556827086671985e-05,kg/(N·s),1,
0.8,10000.0,0.9,28439.0,1.574211470164211e-05,kg/(N·s),1,
0.8,10000.0,0.92,29289.560000000016,1.608106096506742e-05,kg/(N·s),1,
0.8,10000.0,0.9400000000000001,29422.520000000015,1.6258104336406267e-05,kg/(N·s),1,
0.8,10000.0,0.96,,,,0,The mach number is out of range.
0.8,10000.0,0.98,,,,0,The mach number is out of range.
0.8,10000.0,1.0,,,,0,The mach number is out of range.
0.8,12000.0,0.0,30329.36,7.78487907426995e-06,kg/(N·s),1,
0.8,12000.0,0.02,29729.456000000006,7.943609866255206e-06,kg/(N·s),1,
0.8,12000.0,0.04,29129.552000000003,8.108878571150014e-06,kg/(N·s),1,
0.8,12000.0,0.06,28558.008000000005,8.27463316068824e-06,kg/(N·s),1,
0.8,12000.0,0.08,28014.824000000008,8.440399982523538e-06,kg/(N·s),1,
0.8,12000.0,0.1,27471.640000000007,8.6127220653736e-06,kg/(N·s),1,
0.8,12000.0,0.12,26981.464000000004,8.778743807230033e-06,kg/(N·s),1,
0.8,12000.0,0.14,26491.288000000008,8.950909446154524e-06,kg/(N·s),1,
0.8,12000.0,0.16,26025.872000000003,9.123229377290415e-06,kg/(N·s),1,
0.8,12000.0,0.18,25585.216000000004,9.295211734776835e-06,kg/(N·s),1,
0.8,12000.0,0.2,25144.560000000005,9.473222040870869e-06,kg/(N·s),1,
0.8,12000.0,0.22,24749.584000000006,9.644806959179597e-06,kg/(N·s),1,
0.8,12000.0,0.24,24354.608000000007,9.82195730680617e-06,kg/(N·s),1,
0.8,12000.0,0.26,23981.904000000006,9.998952543551172e-06,kg/(N·s),1,
0.8,12000.0,0.28,23631.472,1.0175284891267039e-05,kg/(N·s),1,
0.8,12000.0,0.3,23281.040000000005,1.0356925635624527e-05,kg/(N·s),1,
0.8,12000.0,0.32,22974.288,1.0532818253170682e-05,kg/(N·s),1,
0.8,12000.0,0.34,22667.536000000004,1.0713471459800486e-05,kg/(N·s),1,
0.8,12000.0,0.36,22383.448,1.0893742554766367e-05,kg/(N·s),1,
0.8,12000.0,0.38,22122.024000000005,1.1073062754113279e-05,kg/(N·s),1,
0.8,12000.0,0.4,21860.600000000002,1.1256671820535579e-05,kg/(N·s),1,
0.8,12000.0,0.42,21647.368000000002,1.1435470584691868e-05,kg/(N·s),1,
0.8,12000.0,0.44,21434.13600000001,1.1617826816065736e-05,kg/(N·s),1,
0.8,12000.0,0.46,21247.06400000001,1.1800083060887848e-05,kg/(N·s),1,
0.8,12000.0,0.48,21086.152000000006,1.1981558323206625e-05,kg/(N·s),1,
0.8,12000.0,0.5,20925.240000000005,1.2165824621366352e-05,kg/(N·s),1,
0.8,12000.0,0.52,20816.328000000005,1.2343479599283795e-05,kg/(N·s),1,
0.8,12000.0,0.54,20707.41600000001,1.252300335300165e-05,kg/(N·s),1,
0.8,12000.0,0.56,20619.504000000008,1.2701054302761116e-05,kg/(N·s),1,
0.8,12000.0,0.58,20552.592000000004,1.2877067768386587e-05,kg/(N·s),1,
0.8,12000.0,0.6,20485.680000000004,1.3054231053106368e-05,kg/(N·s),1,
0.8,12000.0,0.62,20450.512000000002,1.3227248295788393e-05,kg/(N·s),1,
0.8,12000.0,0.64,20415.344000000005,1.3400861626431574e-05,kg/(N·s),1,
0.8,12000.0,0.66,20393.496000000006,1.3573072512922748e-05,kg/(N·s),1,
0.8,12000.0,0.68,20384.968000000008,1.3743538866482401e-05,kg/(N·s),1,
0.8,12000.0,0.7000000000000001,20376.440000000006,1.3914147908074232e-05,kg/(N·s),1,
0.8,12000.0,0.72,20589.320000000003,1.412984984448248e-05,kg/(N·s),1,
0.8,12000.0,0.74,20606.040000000005,1.4297555474026063e-05,kg/(N·s),1,
0.8,12000.0,0.76,21137.600000000002,1.457421845431837e-05,kg/(N·s),1,
0.8,12000.0,0.78,21180.8,1.4739386614292191e-05,kg/(N·s),1,
0.8,12000.0,0.8,21224.0,1.4903882397286091e-05,kg/(N·s),1,
0.8,12000.0,0.8200000000000001,21289.2,1.5070740093568571e-05,kg/(N·s),1,
0.8,12000.0,0.84,21354.4,1.523657887835762e-05,kg/(N·s),1,
0.8,12000.0,0.86,21430.800000000003,1.5404371278720344e-05,kg/(N·s),1,
0.8,12000.0,0.88,21518.4,1.5573834485835377e-05,kg/(N·s),1,
0.8,12000.0,0.9,21606.0,1.5741923539757474e-05,kg/(N·s),1,
0.8,12000.0,0.92,21711.2,1.5917498802461402e-05,kg/(N·s),1,
0.8,12000.0,0.9400000000000001,21816.4,1.6091380796098347e-05,kg/(N·s),1,
0.8,12000.0,0.96,,,,0,The mach number is out of range.
0.8,12000.0,0.98,,,,0,The mach number is out of range.
0.8,12000.0,1.0,,,,0,The mach number is out of range.
0.8,14000.0,0.0,22164.6,7.872264782581235e-06,kg/(N·s),1,
0.8,14000.0,0.02,21727.176,8.032418018798211e-06,kg/(N·s),1,
0.8,14000.0,0.04,21289.752,8.199152343343409e-06,kg/(N·s),1,
0.8,14000.0,0.06,20872.968000000004,8.366403857850978e-06,kg/(N·s),1,
0.8,14000.0,0.08,20476.824000000004,8.53369838994563e-06,kg/(N·s),1,
0.8,14000.0,0.1,20080.680000000004,8.70759356754851e-06,kg/(N·s),1,
0.8,14000.0,0.12,19723.016,8.875161892075738e-06,kg/(N·s),1,
0.8,14000.0,0.14,19365.352000000003,9.048919947336874e-06,kg/(N·s),1,
0.8,14000.0,0.16,19025.960000000003,9.222720955999067e-06,kg/(N·s),1,
0.8,14000.0,0.18,18704.840000000004,9.396057918699118e-06,kg/(N·s),1,
0.8,14000.0,0.2,18383.720000000005,9.575450452900717e-06,kg/(N·s),1,
0.8,14000.0,0.22,18095.816000000003,9.748626975429017e-06,kg/(N·s),1,
0.8,14000.0,0.24,17807.912,9.92740305545086e-06,kg/(N·s),1,
0.8,14000.0,0.26,17536.160000000003,1.0105792830357388e-05,kg/(N·s),1,
0.8,14000.0,0.28,17280.56,1.0283277856736125e-05,kg/(N·s),1,
0.8,14000.0,0.3,17024.960000000003,1.046609213766141e-05,kg/(N·s),1,
0.8,14000.0,0.32,16801.376000000004,1.0643271122555675e-05,kg/(N·s),1,
0.8,14000.0,0.34,16577.792,1.0825229318838118e-05,kg/(N·s),1,
0.8,14000.0,0.36,16371.072000000006,1.100698598112573e-05,kg/(N·s),1,
0.8,14000.0,0.38,16181.216000000002,1.1187965107195902e-05,kg/(N·s),1,
0.8,14000.0,0.4,15991.360000000004,1.1373241550437236e-05,kg/(N·s),1,
0.8,14000.0,0.42,15836.656000000003,1.155423720765293e-05,kg/(N·s),1,
0.8,14000.0,0.44,15681.952000000003,1.1738803944815037e-05,kg/(N·s),1,
0.8,14000.0,0.46,15546.376000000004,1.1923097704571151e-05,kg/(N·s),1,
0.8,14000.0,0.48,15429.928000000004,1.2106425901663315e-05,kg/(N·s),1,
0.8,14000.0,0.5,15313.480000000003,1.2292542256887398e-05,kg/(N·s),1,
0.8,14000.0,0.52,15234.456000000004,1.2472358711069171e-05,kg/(N·s),1,
0.8,14000.0,0.54,15155.432,1.265405037612917e-05,kg/(N·s),1,
0.8,14000.0,0.56,15092.048000000004,1.283397455401679e-05,kg/(N·s),1,
0.8,14000.0,0.58,15044.304000000004,1.3011547759205078e-05,kg/(N·s),1,
0.8,14000.0,0.6,14996.560000000003,1.3190251631040719e-05,kg/(N·s),1,
0.8,14000.0,0.62,14971.424000000003,1.3364922401503024e-05,kg/(N·s),1,
0.8,14000.0,0.64,14946.288000000004,1.3540180678975276e-05,kg/(N·s),1,
0.8,14000.0,0.66,14930.928000000005,1.3713998218998848e-05,kg/(N·s),1,
0.8,14000.0,0.68,14925.344000000005,1.3886029025528658e-05,kg/(N·s),1,
0.8,14000.0,0.7000000000000001,14919.760000000004,1.4058188603570031e-05,kg/(N·s),1,
0.8,14000.0,0.72,15075.440000000008,1.4272857044305172e-05,kg/(N·s),1,
0.8,14000.0,0.74,15088.480000000005,1.4441958368238551e-05,kg/(N·s),1,
0.8,14000.0,0.76,15476.200000000003,1.4713560176270658e-05,kg/(N·s),1,
0.8,14000.0,0.78,15508.600000000002,1.4880131024076962e-05,kg/(N·s),1,
0.8,14000.0,0.8,15541.0,1.50460073354353e-05,kg/(N·s),1,
0.8,14000.0,0.8200000000000001,15589.400000000001,1.5214825458324246e-05,kg/(N·s),1,
0.8,14000.0,0.84,15637.800000000003,1.5382598575247154e-05,kg/(N·s),1,
0.8,14000.0,0.86,15694.6,1.5552100722541513e-05,kg/(N·s),1,
0.8,14000.0,0.88,15759.800000000001,1.572304217058592e-05,kg/(N·s),1,
0.8,14000.0,0.9,15825.0,1.5892575039494472e-05,kg/(N·s),1,
0.8,14000.0,0.92,15902.6,1.6069321997660758e-05,kg/(N·s),1,
0.8,14000.0,0.9400000000000001,15980.199999999999,1.6244352386077775e-05,kg/(N·s),1,
0.8,14000.0,0.96,,,,0,The mach number is out of range.
0.8,14000.0,0.98,,,,0,The mach number is out of range.
0.8,14000.0,1.0,,,,0,The mach number is out of range.
0.8,16000.0,0.0,,,,0,The FL is out of range.
0.8,16000.0,0.02,,,,0,The FL is out of range.
0.8,16000.0,0.04,,,,0,The FL is out of range.
0.8,16000.0,0.06,,,,0,The FL is out of range.
0.8,16000.0,0.08,,,,0,The FL is out of range.
0.8,16000.0,0.1,,,,0,The FL is out of range.
0.8,16000.0,0.12,,,,0,The FL is out of range.
0.8,16000.0,0.14,,,,0,The FL is out of range.
0.8,16000.0,0.16,,,,0,The FL is out of range.
0.8,16000.0,0.18,,,,0,The FL is out of range.
0.8,16000.0,0.2,,,,0,The FL is out of range.
0.8,16000.0,0.22,,,,0,The FL is out of range.
0.8,16000.0,0.24,,,,0,The FL is out of range.
0.8,16000.0,0.26,,,,0,The FL is out of range.
0.8,16000.0,0.28,,,,0,The FL is out of range.
0.8,16000.0,0.3,,,,0,The FL is out of range.
0.8,16000.0,0.32,,,,0,The FL is out of range.
0.8,16000.0,0.34,,,,0,The FL is out of range.
0.8,16000.0,0.36,,,,0,The FL is out of range.
0.8,16000.0,0.38,,,,0,The FL is out of range.
0.8,16000.0,0.4,,,,0,The FL is out of range.
0.8,16000.0,0.42,,,,0,The FL is out of range.
0.8,16000.0,0.44,,,,0,The FL is out of range.
0.8,16000.0,0.46,,,,0,The FL is out of range.
0.8,16000.0,0.48,,,,0,The FL is out of range.
0.8,16000.0,0.5,,,,0,The FL is out of range.
0.8,16000.0,0.52,,,,0,The FL is out of range.
0.8,16000.0,0.54,,,,0,The FL is out of range.
0.8,16000.0,0.56,,,,0,The FL is out of range.
0.8,16000.0,0.58,,,,0,The FL is out of range.
0.8,16000.0,0.6,,,,0,The FL is out of range.
0.8,16000.0,0.62,,,,0,The FL is out of range.
0.8,16000.0,0.64,,,,0,The FL is out of range.
0.8,16000.0,0.66,,,,0,The FL is out of range.
0.8,16000.0,0.68,,,,0,The FL is out of range.
0.8,16000.0,0.7000000000000001,,,,0,The FL is out of range.
0.8,16000.0,0.72,,,,0,The FL is out of range.
0.8,16000.0,0.74,,,,0,The FL is out of range.
0.8,16000.0,0.76,,,,0,The FL is out of range.
0.8,16000.0,0.78,,,,0,The FL is out of range.
0.8,16000.0,0.8,,,,0,The FL is out of range.
0.8,16000.0,0.8200000000000001,,,,0,The FL is out of range.
0.8,16000.0,0.84,,,,0,The FL is out of range.
0.8,16000.0,0.86,,,,0,The FL is out of range.
0.8,16000.0,0.88,,,,0,The FL is out of range.
0.8,16000.0,0.9,,,,0,The FL is out of range.
0.8,16000.0,0.92,,,,0,The FL is out of range.
0.8,16000.0,0.9400000000000001,,,,0,The FL is out of range.
0.8,16000.0,0.96,,,,0,The mach number is out of range.
0.8,16000.0,0.98,,,,0,The mach number is out of range.
0.8,16000.0,1.0,,,,0,The mach number is out of range.
0.8,18000.0,0.0,,,,0,The FL is out of range.
0.8,18000.0,0.02,,,,0,The FL is out of range.
0.8,18000.0,0.04,,,,0,The FL is out of range.
0.8,18000.0,0.06,,,,0,The FL is out of range.
0.8,18000.0,0.08,,,,0,The FL is out of range.
0.8,18000.0,0.1,,,,0,The FL is out of range.
0.8,18000.0,0.12,,,,0,The FL is out of range.
0.8,18000.0,0.14,,,,0,The FL is out of range.
0.8,18000.0,0.16,,,,0,The FL is out of range.
0.8,18000.0,0.18,,,,0,The FL is out of range.
0.8,18000.0,0.2,,,,0,The FL is out of range.
0.8,18000.0,0.22,,,,0,The FL is out of range.
0.8,18000.0,0.24,,,,0,The FL is out of range.
0.8,18000.0,0.26,,,,0,The FL is out of range.
0.8,18000.0,0.28,,,,0,The FL is out of range.
0.8,18000.0,0.3,,,,0,The FL is out of range.
0.8,18000.0,0.32,,,,0,The FL is out of range.
0.8,18000.0,0.34,,,,0,The FL is out of range.
0.8,18000.0,0.36,,,,0,The FL is out of range.
0.8,18000.0,0.38,,,,0,The FL is out of range.
0.8,18000.0,0.4,,,,0,The FL is out of range.
0.8,18000.0,0.42,,,,0,The FL is out of range.
0.8,18000.0,0.44,,,,0,The FL is out of range.
0.8,18000.0,0.46,,,,0,The FL is out of range.
0.8,18000.0,0.48,,,,0,The FL is out of range.
0.8,18000.0,0.5,,,,0,The FL is out of range.
0.8,18000.0,0.52,,,,0,The FL is out of range.
0.8,18000.0,0.54,,,,0,The FL is out of range.
0.8,18000.0,0.56,,,,0,The FL is out of range.
0.8,18000.0,0.58,,,,0,The FL is out of range.
0.8,18000.0,0.6,,,,0,The FL is out of range.
0.8,18000.0,0.62,,,,0,The FL is out of range.
0.8,18000.0,0.64,,,,0,The FL is out of range.
0.8,18000.0,0.66,,,,0,The FL is out of range.
0.8,18000.0,0.68,,,,0,The FL is out of range.
0.8,18000.0,0.7000000000000001,,,,0,The FL is out of range.
0.8,18000.0,0.72,,,,0,The FL is out of range.
0.8,18000.0,0.74,,,,0,The FL is out of range.
0.8,18000.0,0.76,,,,0,The FL is out of range.
0.8,18000.0,0.78,,,,0,The FL is out of range.
0.8,18000.0,0.8,,,,0,The FL is out of range.
0.8,18000.0,0.8200000000000001,,,,0,The FL is out of range.
0.8,18000.0,0.84,,,,0,The FL is out of range.
0.8,18000.0,0.86,,,,0,The FL is out of range.
0.8,18000.0,0.88,,,,0,The FL is out of range.
0.8,18000.0,0.9,,,,0,The FL is out of range.
0.8,18000.0,0.92,,,,0,The FL is out of range.
0.8,18000.0,0.9400000000000001,,,,0,The FL is out of range.
0.8,18000.0,0.96,,,,0,The mach number is out of range.
0.8,18000.0,0.98,,,,0,The mach number is out of range.
0.8,18000.0,1.0,,,,0,The mach number is out of range.
0.8,20000.0,0.0,,,,0,The FL is out of range.
0.8,20000.0,0.02,,,,0,The FL is out of range.
0.8,20000.0,0.04,,,,0,The FL is out of range.
0.8,20000.0,0.06,,,,0,The FL is out of range.
0.8,20000.0,0.08,,,,0,The FL is out of range.
0.8,20000.0,0.1,,,,0,The FL is out of range.
0.8,20000.0,0.12,,,,0,The FL is out of range.
0.8,20000.0,0.14,,,,0,The FL is out of range.
0.8,20000.0,0.16,,,,0,The FL is out of range.
0.8,20000.0,0.18,,,,0,The FL is out of range.
0.8,20000.0,0.2,,,,0,The FL is out of range.
0.8,20000.0,0.22,,,,0,The FL is out of range.
0.8,20000.0,0.24,,,,0,The FL is out of range.
0.8,20000.0,0.26,,,,0,The FL is out of range.
0.8,20000.0,0.28,,,,0,The FL is out of range.
0.8,20000.0,0.3,,,,0,The FL is out of range.
0.8,20000.0,0.32,,,,0,The FL is out of range.
0.8,20000.0,0.34,,,,0,The FL is out of range.
0.8,20000.0,0.36,,,,0,The FL is out of range.
0.8,20000.0,0.38,,,,0,The FL is out of range.
0.8,20000.0,0.4,,,,0,The FL is out of range.
0.8,20000.0,0.42,,,,0,The FL is out of range.
0.8,20000.0,0.44,,,,0,The FL is out of range.
0.8,20000.0,0.46,,,,0,The FL is out of range.
0.8,20000.0,0.48,,,,0,The FL is out of range.
0.8,20000.0,0.5,,,,0,The FL is out of range.
0.8,20000.0,0.52,,,,0,The FL is out of range.
0.8,20000.0,0.54,,,,0,The FL is out of range.
0.8,20000.0,0.56,,,,0,The FL is out of range.
0.8,20000.0,0.58,,,,0,The FL is out of range.
0.8,20000.0,0.6,,,,0,The FL is out of range.
0.8,20000.0,0.62,,,,0,The FL is out of range.
0.8,20000.0,0.64,,,,0,The FL is out of range.
